segment,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
level_source x year,asl | 2024,3,0.0,-25.25,-1.01,0.0,-75.75,0.6666666666666666,0.0,0.0,0.0,1.0,30.0,35.0,31.666666666666668,31.0,74.48343776132528,73.49666366095582,16.333333333333332
level_source x year,asl | 2025,6,0.8333333333333334,40.75,1.6300000000000001,10.683168316831683,244.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,68.625,60.125,12.75,12.875,78.71316956318707,74.93347373803823,40.666666666666664
level_source x year,loh | 2023,6,0.16666666666666666,-1.2916666666666667,-0.06008771929824552,0.9279069767441861,-7.75,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,42.333333333333336,27.125,22.708333333333332,24.75,73.12202511667718,71.16839323969516,23.833333333333332
level_source x year,loh | 2024,2,0.5,37.25,1.4900000000000002,3.9504950495049505,74.5,1.0,0.5,0.5,0.5,0.5,80.125,80.125,20.625,20.625,77.99102792632205,77.99102792632205,23.0
level_source x year,loh | 2025,5,0.2,-0.25,-0.00999999999999992,0.9876237623762376,-1.25,0.6,0.6,0.2,0.2,0.8,51.7,59.75,25.3,26.25,77.29166817186818,76.4526287514091,7.2
level_source x year,lol | 2023,5,0.4,-1.6,-0.10043902439024391,0.887719298245614,-8.0,0.4,0.4,0.2,0.0,0.6,33.7,14.25,17.55,25.25,74.59562861094888,70.608206485771,25.8
level_source x year,lol | 2024,5,0.2,-3.8,-0.15200000000000008,0.8118811881188119,-19.0,0.4,0.4,0.2,0.0,0.8,40.7,23.5,27.95,26.0,76.27111700176975,74.2,17.0
level_source x year,lol | 2025,9,0.0,-25.25,-1.01,0.0,-227.25,0.4444444444444444,0.3333333333333333,0.0,0.0,1.0,30.666666666666668,21.25,39.0,36.0,77.26086198471369,74.7200729272109,10.88888888888889
level_source x year,onh | 2023,5,0.0,-25.25,-1.01,0.0,-126.25,0.2,0.2,0.0,0.0,1.0,20.1,7.0,36.2,30.25,80.612917491449,82.7618801275465,10.4
level_source x year,onh | 2024,5,0.0,-25.25,-1.01,0.0,-126.25,0.0,0.0,0.0,0.0,1.0,5.45,4.25,28.4,26.5,74.43538335183328,75.74561403508773,5.8
level_source x year,onh | 2025,3,0.6666666666666666,58.083333333333336,2.3233333333333337,7.900990099009901,174.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,69.75,100.75,18.75,16.0,79.42799339568288,81.47752675386445,17.666666666666668
level_source x year,onl | 2023,8,0.375,6.875,0.27121134020618565,1.5263157894736843,55.0,0.875,0.375,0.25,0.125,0.5,51.0625,47.25,22.125,25.125,77.67621750706807,75.37262773284158,43.25
level_source x year,onl | 2024,10,0.5,21.75,0.8700000000000003,2.722772277227723,217.5,0.6,0.5,0.4,0.3,0.5,53.325,53.375,19.5,24.875,76.45541140668169,74.75483870967741,27.1
level_source x year,onl | 2025,13,0.15384615384615385,-6.019230769230769,-0.24076923076923068,0.7182718271827183,-78.25,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.8461538461538461,32.63461538461539,12.75,33.05769230769231,34.75,76.13506491833107,76.0,11.153846153846153
level_source x year,pdh | 2023,2,0.5,12.375,0.495,1.9801980198019802,24.75,1.0,0.5,0.5,0.0,0.5,59.5,59.5,26.75,26.75,70.2115287331504,70.2115287331504,41.5
