trade_id,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,direction,signal_close,entry_price_raw,entry_price,stop_price,tp1,tp2,tp3,tp4,raw_score,score_band,score_edge,stop_distance_points,tp1_hit,tp2_hit,tp3_hit,tp4_hit,stop_hit,exit_reason,exit_price_raw,exit_price,gross_result_points,commission_cost,net_result_points,net_result_r,mfe_points,mae_points,mfe_r,mae_r,bars_held,minutes_held,maximum_target_reached,session_date,snr_1m,snr_5m,snr_15m,snr_alignment,rvol_rolling,rvol_time_of_day,htf_bias,dol_direction,liquidity_sweep,displacement,structure_shift,fvg_context,setup_family,feature_matched,directional_close_break,directional_wick_break,break_confirmation,broken_timeframe,break_displacement_category,break_displacement_score,break_rvol,broken_level,break_timestamp,minutes_since_break,retest_present,retest_hold,pre_entry_follow_through_points,completed_5m_close_beyond,year
368,424855,424856,424863,2024-12-12 15:10:00+00:00,2024-12-12 15:11:00+00:00,2024-12-12 15:18:00+00:00,short,21642.25,21642.75,21642.5,21667.5,21617.5,21592.5,21567.5,21542.5,70.76083550913839,70-79,-44.76083550913839,25.0,False,False,False,False,True,stop,21667.5,21667.75,-25.25,0.0,-25.25,-1.01,17.75,27.5,0.71,1.1,8,7.0,0,2024-12-12,2.7963446475195823,1.4522821576763485,0.174757281553398,strong_bearish,2.253165860187378,1.5724100767883604,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
379,434475,434476,434476,2024-12-23 14:30:00+00:00,2024-12-23 14:31:00+00:00,2024-12-23 14:31:00+00:00,long,21654.25,21654.25,21654.5,21629.5,21679.5,21704.5,21729.5,21754.5,70.12611012433392,70-79,52.12611012433392,25.0,False,False,False,False,True,stop,21629.5,21629.25,-25.25,0.0,-25.25,-1.01,3.0,37.0,0.12,1.48,1,0.0,0,2024-12-23,4.508474576271187,0.7512626262626263,0.725925925925926,partial_bullish,10.768833582898743,1.1576376554174068,bullish,bullish,False,True,True,True,continuation,True,True,True,,,,,,,,,False,False,,False,2024
383,438392,438393,438399,2024-12-27 14:32:00+00:00,2024-12-27 14:33:00+00:00,2024-12-27 14:39:00+00:00,short,21814.75,21814.25,21814.0,21839.0,21789.0,21764.0,21739.0,21714.0,78.26734533983272,70-79,-50.26734533983272,25.0,True,True,True,True,False,tp4,21714.0,21714.25,99.75,0.0,99.75,3.99,104.0,9.5,4.16,0.38,7,6.0,4,2024-12-27,3.31054131054131,1.75,4.120524017467249,strong_bearish,4.186353438036162,1.1027903516274151,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2024
384,438420,438421,438432,2024-12-27 15:00:00+00:00,2024-12-27 15:01:00+00:00,2024-12-27 15:12:00+00:00,short,21655.0,21655.25,21655.0,21680.0,21630.0,21605.0,21580.0,21555.0,80.4,80-89,-46.400000000000006,25.0,True,True,True,True,False,tp4,21555.0,21555.25,99.75,0.0,99.75,3.99,102.5,6.75,4.1,0.27,12,11.0,4,2024-12-27,1.7937831690674757,2.138888888888889,5.829931972789115,strong_bearish,1.9973553190922888,2.093484023998884,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.66666666666666,2.093484023998884,21691.0,2024-12-27 15:00:00+00:00,0.0,False,False,36.5,True,2024
385,438436,438437,438442,2024-12-27 15:16:00+00:00,2024-12-27 15:17:00+00:00,2024-12-27 15:22:00+00:00,short,21547.75,21548.25,21548.0,21573.0,21523.0,21498.0,21473.0,21448.0,76.48891495601173,70-79,-48.488914956011726,25.0,True,False,False,False,True,stop,21573.0,21573.25,-25.25,0.0,-25.25,-1.01,35.25,34.5,1.41,1.38,6,5.0,1,2024-12-27,0.656891495601173,3.0948957584471604,6.686646433990895,strong_bearish,0.9172499349087956,1.81207546028048,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,weak,54.07429130009774,1.8120754602804798,21552.5,2024-12-27 15:16:00+00:00,0.0,False,False,7.75,False,2024
5,3605,3606,3613,2024-10-03 14:05:00+00:00,2024-10-03 14:06:00+00:00,2024-10-03 14:13:00+00:00,long,20096.25,20096.25,20096.5,20071.5,20121.5,20146.5,20171.5,20196.5,76.36148148148148,70-79,48.36148148148148,25.0,False,False,False,False,True,stop,20071.5,20071.25,-25.25,0.0,-25.25,-1.01,18.5,88.75,0.74,3.55,8,7.0,0,2024-10-03,1.971666666666667,3.630434782608696,1.811764705882353,strong_bullish,1.630332174627678,,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
14,15991,15992,15992,2024-10-16 13:31:00+00:00,2024-10-16 13:32:00+00:00,2024-10-16 13:32:00+00:00,short,20304.5,20305.0,20304.75,20329.75,20279.75,20254.75,20229.75,20204.75,72.0,70-79,-60.0,25.0,False,False,False,False,True,stop,20329.75,20330.0,-25.25,0.0,-25.25,-1.01,4.0,26.25,0.16,1.05,1,0.0,0,2024-10-16,5.8593481989708405,1.11340206185567,0.6633064516129031,strong_bearish,9.981613079560702,1.5627369433599274,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
26,29794,29795,29796,2024-10-30 13:34:00+00:00,2024-10-30 13:35:00+00:00,2024-10-30 13:36:00+00:00,short,20617.5,20617.25,20617.0,20642.0,20592.0,20567.0,20542.0,20517.0,70.79114170622388,70-79,-44.79114170622388,25.0,False,False,False,False,True,stop,20642.0,20642.25,-25.25,0.0,-25.25,-1.01,4.25,25.0,0.17,1.0,2,1.0,0,2024-10-30,2.680525164113785,0.4936708860759494,2.149122807017544,partial_bearish,3.461800593602286,1.4889271327798477,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,89.92618088519899,1.4889271327798477,20632.0,2024-10-30 13:34:00+00:00,0.0,False,False,16.0,False,2025
27,29800,29801,29815,2024-10-30 13:40:00+00:00,2024-10-30 13:41:00+00:00,2024-10-30 13:55:00+00:00,short,20586.75,20586.25,20586.0,20611.0,20561.0,20536.0,20511.0,20486.0,81.61900161030596,80-89,-53.61900161030596,25.0,True,False,False,False,True,stop,20611.0,20611.25,-25.25,0.0,-25.25,-1.01,43.0,40.25,1.72,1.61,15,14.0,1,2024-10-30,2.276972624798712,2.5407407407407407,2.149122807017544,strong_bearish,2.8240576627673404,2.1505698860227955,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
28,31170,31171,31185,2024-10-31 13:30:00+00:00,2024-10-31 13:31:00+00:00,2024-10-31 13:45:00+00:00,short,20334.0,20333.5,20333.25,20358.25,20308.25,20283.25,20258.25,20233.25,71.87047279214987,70-79,-67.87047279214987,25.0,True,True,True,True,False,tp4,20233.25,20233.5,99.75,0.0,99.75,3.99,110.25,8.75,4.41,0.35,15,14.0,4,2024-10-31,3.624036979969184,1.011914217633042,0.9577114427860696,strong_bearish,10.760187306964232,1.3380909901873328,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,98.92060660124889,1.3380909901873328,20364.0,2024-10-31 13:30:00+00:00,0.0,False,False,34.0,True,2025
29,31208,31209,31217,2024-10-31 14:08:00+00:00,2024-10-31 14:09:00+00:00,2024-10-31 14:17:00+00:00,short,20170.25,20170.25,20170.0,20195.0,20145.0,20120.0,20095.0,20070.0,71.35864087091814,70-79,-53.35864087091814,25.0,True,True,False,False,True,stop,20195.0,20195.25,-25.25,0.0,-25.25,-1.01,51.0,26.25,2.04,1.05,9,8.0,2,2024-10-31,1.2048192771084338,3.042613636363636,5.844600526777875,partial_bearish,0.4949230265312807,0.670393540086073,bearish,bearish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
30,31218,31219,31248,2024-10-31 14:18:00+00:00,2024-10-31 14:19:00+00:00,2024-10-31 14:48:00+00:00,short,20190.25,20190.5,20190.25,20215.25,20165.25,20140.25,20115.25,20090.25,70.68402641542265,70-79,-32.68402641542265,25.0,True,True,True,True,False,tp4,20090.25,20090.5,99.75,0.0,99.75,3.99,100.25,11.25,4.01,0.45,30,29.0,4,2024-10-31,3.0357142857142856,1.083041958041958,5.584238037796542,partial_bearish,0.77986482087809,1.2002711145164142,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
45,47730,47731,47739,2024-11-18 14:30:00+00:00,2024-11-18 14:31:00+00:00,2024-11-18 14:39:00+00:00,short,20536.5,20536.25,20536.0,20561.0,20511.0,20486.0,20461.0,20436.0,71.18639747362215,70-79,-45.18639747362215,25.0,False,False,False,False,True,stop,20561.0,20561.25,-25.25,0.0,-25.25,-1.01,15.75,33.25,0.63,1.33,9,8.0,0,2024-11-18,4.0285714285714285,0.0535372848948374,1.4043887147335423,partial_bearish,8.157523289733696,0.9829968420276788,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
47,50522,50523,50536,2024-11-20 15:02:00+00:00,2024-11-20 15:03:00+00:00,2024-11-20 15:16:00+00:00,short,20611.75,20612.0,20611.75,20636.75,20586.75,20561.75,20536.75,20511.75,71.72248462694844,70-79,-63.72248462694844,25.0,True,True,True,True,False,tp4,20511.75,20512.0,99.75,0.0,99.75,3.99,103.75,9.0,4.15,0.36,14,13.0,4,2024-11-20,1.4127144298688192,3.872530274059911,5.957101449275362,strong_bearish,1.170563374820674,1.2878181953908991,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,moderate,64.35403855790366,1.2878181953908991,20612.75,2024-11-20 15:02:00+00:00,0.0,False,False,2.5,False,2025
48,50540,50541,50541,2024-11-20 15:20:00+00:00,2024-11-20 15:21:00+00:00,2024-11-20 15:21:00+00:00,short,20482.75,20482.25,20482.0,20507.0,20457.0,20432.0,20407.0,20382.0,80.4,80-89,-52.400000000000006,25.0,False,False,False,False,True,stop,20507.0,20507.25,-25.25,0.0,-25.25,-1.01,0.25,29.0,0.01,1.16,1,0.0,0,2024-11-20,2.5068870523415976,3.655965500718735,6.836601307189542,strong_bearish,1.6009253711470608,2.752808184875152,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.66666666666666,2.752808184875152,20500.0,2024-11-20 15:20:00+00:00,0.0,False,False,22.75,True,2025
49,50545,50546,50551,2024-11-20 15:25:00+00:00,2024-11-20 15:26:00+00:00,2024-11-20 15:31:00+00:00,short,20527.5,20527.0,20526.75,20551.75,20501.75,20476.75,20451.75,20426.75,74.0,70-79,-32.63324099722992,25.0,False,False,False,False,True,stop,20551.75,20552.0,-25.25,0.0,-25.25,-1.01,16.25,25.0,0.65,1.0,6,5.0,0,2024-11-20,2.313942751615881,2.310251798561151,6.836601307189542,partial_bearish,0.8558426783682757,1.5001353141424645,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
55,51887,51888,51894,2024-11-21 14:47:00+00:00,2024-11-21 14:48:00+00:00,2024-11-21 14:54:00+00:00,long,20731.0,20730.5,20730.75,20705.75,20755.75,20780.75,20805.75,20830.75,70.31483420593368,70-79,34.31483420593368,25.0,True,True,False,False,True,stop,20705.75,20705.5,-25.25,0.0,-25.25,-1.01,55.25,35.5,2.21,1.42,7,6.0,2,2024-11-21,1.81413612565445,4.001657000828501,2.288903479973736,partial_bearish,0.8645714016726554,1.5960836567985632,bullish,neutral,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
62,57421,57422,57423,2024-11-27 15:01:00+00:00,2024-11-27 15:02:00+00:00,2024-11-27 15:03:00+00:00,short,20828.5,20829.5,20829.25,20854.25,20804.25,20779.25,20754.25,20729.25,71.60200657246877,70-79,-45.60200657246877,25.0,False,False,False,False,True,stop,20854.25,20854.5,-25.25,0.0,-25.25,-1.01,6.5,27.75,0.26,1.11,2,1.0,0,2024-11-27,1.6857798165137614,1.1002162941600575,3.796610169491525,strong_bearish,1.82716311680034,1.2754439954024694,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,96.68338810390637,1.2754439954024694,20839.25,2024-11-27 15:01:00+00:00,0.0,False,False,12.0,False,2025
65,59948,59949,60008,2024-11-29 15:08:00+00:00,2024-11-29 15:09:00+00:00,2024-11-29 16:08:00+00:00,long,20946.25,20945.25,20945.5,20920.5,20970.5,20995.5,21020.5,21045.5,74.31744526316491,70-79,52.31744526316491,25.0,True,False,False,False,False,max_holding_time,20971.25,20971.0,25.5,0.0,25.5,1.02,36.75,10.0,1.47,0.4,60,59.0,1,2024-11-29,2.923599320882853,1.827676240208877,3.2458816351433804,strong_bullish,0.9874337623012868,0.7486741511123356,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
69,62495,62496,62510,2024-12-03 15:20:00+00:00,2024-12-03 15:21:00+00:00,2024-12-03 15:35:00+00:00,short,21188.5,21188.25,21188.0,21213.0,21163.0,21138.0,21113.0,21088.0,70.5322033898305,70-79,-58.5322033898305,25.0,False,False,False,False,True,stop,21213.0,21213.25,-25.25,0.0,-25.25,-1.01,19.5,26.0,0.78,1.04,15,14.0,0,2024-12-03,2.368064952638701,0.4986301369863013,0.6569435637285986,partial_bullish,2.4489162339128474,2.416083088532168,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,87.7683615819209,2.416083088532168,21196.5,2024-12-03 15:20:00+00:00,0.0,False,False,19.75,True,2025
74,70730,70731,70762,2024-12-11 14:35:00+00:00,2024-12-11 14:36:00+00:00,2024-12-11 15:07:00+00:00,long,21619.25,21618.75,21619.0,21594.0,21644.0,21669.0,21694.0,21719.0,80.84278418491706,80-89,52.842784184917065,25.0,True,True,True,True,False,tp4,21719.0,21718.75,99.75,0.0,99.75,3.99,101.5,24.5,4.06,0.98,32,31.0,4,2024-12-11,3.731895223420648,1.456910569105691,6.012539184952979,strong_bullish,2.047339816933638,0.9244355470168952,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
76,72145,72146,72153,2024-12-12 15:10:00+00:00,2024-12-12 15:11:00+00:00,2024-12-12 15:18:00+00:00,short,21642.25,21642.75,21642.5,21667.5,21617.5,21592.5,21567.5,21542.5,70.76083550913839,70-79,-44.76083550913839,25.0,False,False,False,False,True,stop,21667.5,21667.75,-25.25,0.0,-25.25,-1.01,17.75,27.5,0.71,1.1,8,7.0,0,2024-12-12,2.7963446475195823,1.4522821576763485,0.174757281553398,strong_bearish,2.253165860187378,1.5724100767883604,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
87,81765,81766,81766,2024-12-23 14:30:00+00:00,2024-12-23 14:31:00+00:00,2024-12-23 14:31:00+00:00,long,21654.25,21654.25,21654.5,21629.5,21679.5,21704.5,21729.5,21754.5,70.12611012433392,70-79,52.12611012433392,25.0,False,False,False,False,True,stop,21629.5,21629.25,-25.25,0.0,-25.25,-1.01,3.0,37.0,0.12,1.48,1,0.0,0,2024-12-23,4.508474576271187,0.7512626262626263,0.725925925925926,partial_bullish,10.768833582898743,1.1576376554174068,bullish,bullish,False,True,True,True,continuation,True,True,True,,,,,,,,,False,False,,False,2025
91,85682,85683,85689,2024-12-27 14:32:00+00:00,2024-12-27 14:33:00+00:00,2024-12-27 14:39:00+00:00,short,21814.75,21814.25,21814.0,21839.0,21789.0,21764.0,21739.0,21714.0,78.26734533983272,70-79,-50.26734533983272,25.0,True,True,True,True,False,tp4,21714.0,21714.25,99.75,0.0,99.75,3.99,104.0,9.5,4.16,0.38,7,6.0,4,2024-12-27,3.31054131054131,1.75,4.120524017467249,strong_bearish,4.186353438036162,1.1027903516274151,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
92,85710,85711,85722,2024-12-27 15:00:00+00:00,2024-12-27 15:01:00+00:00,2024-12-27 15:12:00+00:00,short,21655.0,21655.25,21655.0,21680.0,21630.0,21605.0,21580.0,21555.0,80.4,80-89,-46.400000000000006,25.0,True,True,True,True,False,tp4,21555.0,21555.25,99.75,0.0,99.75,3.99,102.5,6.75,4.1,0.27,12,11.0,4,2024-12-27,1.7937831690674757,2.138888888888889,5.829931972789115,strong_bearish,1.9973553190922888,2.093484023998884,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.66666666666666,2.093484023998884,21691.0,2024-12-27 15:00:00+00:00,0.0,False,False,36.5,True,2025
93,85726,85727,85732,2024-12-27 15:16:00+00:00,2024-12-27 15:17:00+00:00,2024-12-27 15:22:00+00:00,short,21547.75,21548.25,21548.0,21573.0,21523.0,21498.0,21473.0,21448.0,76.48891495601173,70-79,-48.488914956011726,25.0,True,False,False,False,True,stop,21573.0,21573.25,-25.25,0.0,-25.25,-1.01,35.25,34.5,1.41,1.38,6,5.0,1,2024-12-27,0.656891495601173,3.0948957584471604,6.686646433990895,strong_bearish,0.9172499349087956,1.81207546028048,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,weak,54.07429130009774,1.8120754602804798,21552.5,2024-12-27 15:16:00+00:00,0.0,False,False,7.75,False,2025
101,91210,91211,91217,2025-01-03 14:40:00+00:00,2025-01-03 14:41:00+00:00,2025-01-03 14:47:00+00:00,long,21410.75,21410.75,21411.0,21386.0,21436.0,21461.0,21486.0,21511.0,70.0,70-79,61.07002135480893,25.0,False,False,False,False,True,stop,21386.0,21385.75,-25.25,0.0,-25.25,-1.01,23.5,46.0,0.94,1.84,7,6.0,0,2025-01-03,3.322720694645441,5.331269349845201,1.5971830985915492,strong_bullish,1.9896981445582944,1.480852467125603,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
102,91221,91222,91230,2025-01-03 14:51:00+00:00,2025-01-03 14:52:00+00:00,2025-01-03 15:00:00+00:00,long,21318.0,21318.0,21318.25,21293.25,21343.25,21368.25,21393.25,21418.25,74.0,70-79,20.0,25.0,True,True,True,True,False,tp4,21418.25,21418.0,99.75,0.0,99.75,3.99,111.75,1.0,4.47,0.04,9,8.0,4,2025-01-03,3.162372678250449,2.365902293120638,4.762589928057554,partial_bullish,1.957150211872797,2.9547991071428568,bullish,bullish,False,False,True,True,continuation,True,False,False,displacement,1m,strong,83.33333333333334,2.9547991071428568,21345.0,2025-01-03 14:51:00+00:00,0.0,False,False,36.0,False,2025
109,99036,99037,99043,2025-01-13 14:36:00+00:00,2025-01-13 14:37:00+00:00,2025-01-13 14:43:00+00:00,short,20721.0,20720.5,20720.25,20745.25,20695.25,20670.25,20645.25,20620.25,70.37352753512329,70-79,-52.37352753512329,25.0,False,False,False,False,True,stop,20745.25,20745.5,-25.25,0.0,-25.25,-1.01,18.75,56.5,0.75,2.26,7,6.0,0,2025-01-13,1.924229074889868,0.7953456536618754,1.1959489211800969,strong_bearish,2.538150807899461,1.4757199915913393,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
111,99084,99085,99091,2025-01-13 15:24:00+00:00,2025-01-13 15:25:00+00:00,2025-01-13 15:31:00+00:00,short,20749.75,20750.25,20750.0,20775.0,20725.0,20700.0,20675.0,20650.0,70.43333333333334,70-79,-44.43333333333334,25.0,True,False,False,False,True,stop,20775.0,20775.25,-25.25,0.0,-25.25,-1.01,36.0,27.0,1.44,1.08,7,6.0,1,2025-01-13,1.8387681159420288,0.5017341040462427,0.6819085487077534,strong_bearish,1.5039376442381085,1.827307046064547,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.94444444444444,1.827307046064547,20755.0,2025-01-13 15:24:00+00:00,0.0,False,False,10.75,False,2025
114,101790,101791,101797,2025-01-15 14:30:00+00:00,2025-01-15 14:31:00+00:00,2025-01-15 14:37:00+00:00,long,21237.0,21236.5,21236.75,21211.75,21261.75,21286.75,21311.75,21336.75,74.0,70-79,47.32930682039792,25.0,True,False,False,False,True,stop,21211.75,21211.5,-25.25,0.0,-25.25,-1.01,48.25,33.0,1.93,1.32,7,6.0,1,2025-01-15,2.4131812420785805,0.9449294828744124,4.702807357212004,partial_bearish,5.718837962717085,1.2344164665287196,bullish,bullish,False,True,True,False,continuation,True,False,False,body_close,1m,moderate,72.25577649668399,1.2344164665287196,21244.0,2025-01-15 14:30:00+00:00,0.0,False,False,16.75,False,2025
127,112624,112625,112627,2025-01-27 15:04:00+00:00,2025-01-27 15:05:00+00:00,2025-01-27 15:07:00+00:00,short,21277.0,21277.25,21277.0,21302.0,21252.0,21227.0,21202.0,21177.0,77.67812782725932,70-79,-57.67812782725932,25.0,False,False,False,False,True,stop,21302.0,21302.25,-25.25,0.0,-25.25,-1.01,8.0,51.0,0.32,2.04,3,2.0,0,2025-01-27,2.297872340425532,1.9074681238615665,2.7176887987835787,partial_bullish,1.1817827819617397,1.3676065925847802,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,80.65106522716094,1.3676065925847802,21292.5,2025-01-27 15:04:00+00:00,0.0,False,False,24.25,False,2025
130,114023,114024,114045,2025-01-28 15:23:00+00:00,2025-01-28 15:24:00+00:00,2025-01-28 15:45:00+00:00,long,21433.0,21433.25,21433.5,21408.5,21458.5,21483.5,21508.5,21533.5,72.0,70-79,54.0,25.0,True,False,False,False,True,stop,21408.5,21408.25,-25.25,0.0,-25.25,-1.01,47.75,35.25,1.91,1.41,22,21.0,1,2025-01-28,3.126346718903036,2.387596899224806,1.2143487209644224,strong_bullish,1.6726636727183288,1.7256707861472675,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
132,116789,116790,116795,2025-01-30 15:29:00+00:00,2025-01-30 15:30:00+00:00,2025-01-30 15:35:00+00:00,short,21532.0,21532.0,21531.75,21556.75,21506.75,21481.75,21456.75,21431.75,70.0,70-79,-66.0,25.0,True,False,False,False,True,stop,21556.75,21557.0,-25.25,0.0,-25.25,-1.01,29.75,38.5,1.19,1.54,6,5.0,1,2025-01-30,2.8327246165084,1.2449297971918878,1.352112676056338,strong_bearish,2.006008178356492,2.311735828084476,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,83.33333333333334,2.3117358280844758,21547.75,2025-01-30 15:29:00+00:00,0.0,False,False,25.75,False,2025
141,127828,127829,127888,2025-02-11 15:28:00+00:00,2025-02-11 15:29:00+00:00,2025-02-11 16:28:00+00:00,long,21840.5,21840.5,21840.75,21815.75,21865.75,21890.75,21915.75,21940.75,70.4,70-79,24.40000000000001,25.0,True,False,False,False,False,max_holding_time,21826.25,21826.0,-14.75,0.0,-14.75,-0.59,30.5,20.25,1.22,0.81,60,59.0,1,2025-02-11,2.6348314606741576,1.0652173913043477,3.642633228840125,strong_bullish,2.124633779396627,1.6088067057596145,neutral,bullish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,86.66666666666666,1.6088067057596143,21825.5,2025-02-11 15:28:00+00:00,0.0,False,False,17.75,False,2025
142,129180,129181,129200,2025-02-12 15:00:00+00:00,2025-02-12 15:01:00+00:00,2025-02-12 15:20:00+00:00,short,21652.25,21651.5,21651.25,21676.25,21626.25,21601.25,21576.25,21551.25,71.69628517269393,70-79,-45.69628517269393,25.0,True,True,False,False,True,stop,21676.25,21676.5,-25.25,0.0,-25.25,-1.01,70.75,30.75,2.83,1.23,20,19.0,2,2025-02-12,1.3892100192678227,2.507903055848261,2.266025641025641,partial_bullish,1.7835343450870504,1.1203564658674086,bearish,bearish,False,True,False,False,continuation,True,True,True,displacement,1m,strong,80.80237643911606,1.1203564658674086,21669.25,2025-02-12 15:00:00+00:00,0.0,False,False,23.25,True,2025
146,137225,137226,137235,2025-02-20 15:05:00+00:00,2025-02-20 15:06:00+00:00,2025-02-20 15:15:00+00:00,short,22039.5,22039.0,22038.75,22063.75,22013.75,21988.75,21963.75,21938.75,74.0,70-79,-32.541501976284586,25.0,True,False,False,False,True,stop,22063.75,22064.0,-25.25,0.0,-25.25,-1.01,45.75,25.0,1.83,1.0,10,9.0,1,2025-02-20,1.9209486166007903,4.533397870280735,5.734317343173432,partial_bearish,0.9908425313543764,1.6633093525179856,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
155,141381,141382,141382,2025-02-25 15:21:00+00:00,2025-02-25 15:22:00+00:00,2025-02-25 15:22:00+00:00,short,21066.25,21065.75,21065.5,21090.5,21040.5,21015.5,20990.5,20965.5,70.0,70-79,-48.82908277404921,25.0,False,False,False,False,True,stop,21090.5,21090.75,-25.25,0.0,-25.25,-1.01,3.75,34.25,0.15,1.37,1,0.0,0,2025-02-25,2.5838926174496644,2.8539119804400976,5.061686086360521,strong_bearish,1.2646994079686722,2.489707945124246,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
156,141385,141386,141396,2025-02-25 15:25:00+00:00,2025-02-25 15:26:00+00:00,2025-02-25 15:36:00+00:00,short,21074.75,21075.5,21075.25,21100.25,21050.25,21025.25,21000.25,20975.25,74.0,70-79,-54.08497576736672,25.0,True,False,False,False,True,stop,21100.25,21100.5,-25.25,0.0,-25.25,-1.01,38.75,32.75,1.55,1.31,11,10.0,1,2025-02-25,1.334410339256866,3.2190802627820623,5.061686086360521,partial_bearish,1.2332387422248976,2.2747171407423075,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
166,145470,145471,145476,2025-02-28 14:30:00+00:00,2025-02-28 14:31:00+00:00,2025-02-28 14:36:00+00:00,short,20552.0,20551.75,20551.5,20576.5,20526.5,20501.5,20476.5,20451.5,70.0,70-79,-52.0,25.0,True,True,True,False,True,stop,20576.5,20576.75,-25.25,0.0,-25.25,-1.01,91.25,37.5,3.65,1.5,6,5.0,3,2025-02-28,3.097480832420592,0.6909702748177229,0.1802575107296137,strong_bearish,8.807661378755757,1.5698947148962783,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,83.33333333333334,1.5698947148962785,20566.25,2025-02-28 14:30:00+00:00,0.0,False,False,17.5,True,2025
177,148231,148232,148234,2025-03-04 14:31:00+00:00,2025-03-04 14:32:00+00:00,2025-03-04 14:34:00+00:00,short,20300.0,20301.25,20301.0,20326.0,20276.0,20251.0,20226.0,20201.0,70.27616847145283,70-79,-58.276168471452834,25.0,True,False,False,False,True,stop,20326.0,20326.25,-25.25,0.0,-25.25,-1.01,42.5,37.5,1.7,1.5,3,2.0,1,2025-03-04,2.4705882352941178,0.879162702188392,0.883495145631068,partial_bearish,4.46023776120505,1.345210589316037,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,85.63473726210691,1.345210589316037,20326.25,2025-03-04 14:31:00+00:00,0.0,False,False,29.25,False,2025
179,149617,149618,149619,2025-03-05 14:37:00+00:00,2025-03-05 14:38:00+00:00,2025-03-05 14:39:00+00:00,short,20333.75,20333.5,20333.25,20358.25,20308.25,20283.25,20258.25,20233.25,71.08587673813769,70-79,-67.08587673813769,25.0,False,False,False,False,True,stop,20358.25,20358.5,-25.25,0.0,-25.25,-1.01,20.25,43.75,0.81,1.75,2,1.0,0,2025-03-05,2.069284064665127,0.2050840155105558,1.2042510793756227,partial_bearish,2.371939329542403,1.4041126663210644,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
184,152398,152399,152404,2025-03-07 14:58:00+00:00,2025-03-07 14:59:00+00:00,2025-03-07 15:04:00+00:00,short,20148.25,20148.25,20148.0,20173.0,20123.0,20098.0,20073.0,20048.0,73.45983263598326,70-79,-57.45983263598326,25.0,True,True,False,False,True,stop,20173.0,20173.25,-25.25,0.0,-25.25,-1.01,66.25,30.75,2.65,1.23,6,5.0,2,2025-03-07,2.445606694560669,2.9931892212022504,0.5656565656565656,partial_bullish,0.9768148318883236,1.8896053413819915,bearish,bearish,False,True,True,True,continuation,True,True,True,displacement,1m,strong,78.83193863319386,1.8896053413819913,20168.0,2025-03-07 14:58:00+00:00,0.0,False,False,22.75,False,2025
