section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
year_2025_target_category,pdh_pdl,41,0.2682926829268293,4.225609756097561,0.16507549361207902,1.2331763122476447,173.25,0.4878048780487805,0.3170731707317073,0.24390243902439024,0.21951219512195122,0.7073170731707317,42.90243902439025,23.5,26.53048780487805,26.5,75.62489743161223,73.0,15.390243902439025
year_2025_target_category,pmh_pml,22,0.2727272727272727,6.965909090909091,0.27081599123767813,1.4092122830440588,153.25,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.6818181818181818,44.76136363636363,24.375,25.75,29.25,73.80485244913498,73.0,14.227272727272727
year_2025_target_category,weekly_high_low,113,0.21238938053097345,-3.4712389380530975,-0.1396542862250826,0.8198622273249139,-392.25,0.46017699115044247,0.2920353982300885,0.18584070796460178,0.11504424778761062,0.7610619469026548,39.453539823008846,24.5,34.075221238938056,29.75,76.61886047154249,75.89104365635923,14.008849557522124
direction_long_alignment,aligned,631,0.30269413629160064,3.158082408874802,0.12592366431698557,1.1838627084630822,1992.75,0.4786053882725832,0.34231378763866877,0.22345483359746435,0.13787638668779714,0.6782884310618067,39.91006339144216,24.0,27.332805071315374,27.5,76.22472217003101,74.58977888669018,20.564183835182252
direction_long_alignment,neutral/unknown,21,0.19047619047619047,-2.380952380952381,-0.07412698412698406,0.88351776354106,-50.0,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.8095238095238095,38.785714285714285,14.75,26.404761904761905,26.25,73.05565333267741,72.64749596122779,11.571428571428571
direction_long_alignment,opposed,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,26.75,26.75,70.0,70.0,1.0
direction_long_target_category,<missing>,21,0.19047619047619047,-2.380952380952381,-0.07412698412698406,0.88351776354106,-50.0,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.14285714285714285,0.8095238095238095,38.785714285714285,14.75,26.404761904761905,26.25,73.05565333267741,72.64749596122779,11.571428571428571
direction_long_target_category,asia_high_low,2,0.0,-25.25,-1.01,0.0,-50.5,0.5,0.5,0.0,0.0,1.0,42.25,42.25,41.875,41.875,70.97046097986652,70.97046097986652,19.5
direction_long_target_category,equal_highs_lows,64,0.3125,2.2421875,0.08690967527101687,1.1346785546691693,143.5,0.546875,0.359375,0.1875,0.125,0.65625,39.8359375,35.375,29.5859375,29.0,76.13109672617588,74.0,25.171875
direction_long_target_category,external_swings,309,0.26537216828478966,1.1577669902912622,0.047234928297154456,1.0635604512747623,357.75,0.4563106796116505,0.3300970873786408,0.22653721682847897,0.1423948220064725,0.7184466019417476,38.592233009708735,22.25,26.869741100323626,27.5,76.14123149744783,74.0,18.57928802588997
direction_long_target_category,loh_lol,2,1.0,67.0,2.7628865979381443,inf,134.0,1.0,1.0,1.0,0.0,0.0,80.5,80.5,3.0,3.0,78.69933422450963,78.69933422450963,59.0
direction_long_target_category,onh_onl,32,0.3125,5.0546875,0.20137355837336782,1.2936904221516115,161.75,0.40625,0.34375,0.25,0.15625,0.6875,38.828125,20.375,29.4453125,28.125,76.24781468663168,76.0169410079303,15.84375
direction_long_target_category,pdh_pdl,59,0.423728813559322,7.453389830508475,0.2950982806775223,1.5225787284610814,439.75,0.576271186440678,0.4067796610169492,0.2033898305084746,0.11864406779661017,0.559322033898305,42.13559322033898,31.75,22.940677966101696,26.0,76.94309922533994,76.15835569091043,26.93220338983051
direction_long_target_category,pmh_pml,18,0.4444444444444444,24.09722222222222,0.9543306559571619,2.945067264573991,433.75,0.6111111111111112,0.5,0.3888888888888889,0.2777777777777778,0.5,56.875,66.5,22.34722222222222,24.625,75.91987792614432,75.02667601317457,21.444444444444443
direction_long_target_category,weekly_high_low,146,0.3013698630136986,2.3801369863013697,0.09418864857414566,1.1387918122815777,347.5,0.4452054794520548,0.3013698630136986,0.2054794520547945,0.1232876712328767,0.678082191780822,39.12328767123287,23.0,29.381849315068493,27.0,76.18012773120765,74.71215257127368,20.45205479452055
